State,City,Zip,Utility,People served,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit,Units,Contaminant_Factor
ND,Strasburg,58495.0,State Line Water Coop Inc.,405,Monochloroacetic acid,1.58,53.0,0,ppb,0.029811320754716982
ND,Almont,58520.0,Almont City of,122,Bromodichloromethane,2.9,0.06,0,ppb,48.333333333333336
ND,Almont,58520.0,Almont City of,122,Chloroform,10.9,0.4,0,ppb,27.25
ND,Almont,58520.0,Almont City of,122,Dibromochloromethane,0.58,0.1,0,ppb,5.799999999999999
ND,Almont,58520.0,Almont City of,122,Dichloroacetic acid,8.35,0.2,0,ppb,41.74999999999999
ND,Almont,58520.0,Almont City of,122,Haloacetic acids (HAA5)†,9.5,0.1,60,ppb,95.0
ND,Almont,58520.0,Almont City of,122,Total trihalomethanes (TTHMs)†,14.4,0.15,80,ppb,96.0
ND,Almont,58520.0,Almont City of,122,Trichloroacetic acid,1.15,0.1,0,ppb,11.499999999999998
ND,Carson,58520.0,Carson City of,293,Bromodichloromethane,1.37,0.06,0,ppb,22.833333333333336
ND,Carson,58520.0,Carson City of,293,Chloroform,7.66,0.4,0,ppb,19.15
ND,Carson,58520.0,Carson City of,293,Dichloroacetic acid,12.8,0.2,0,ppb,64.0
ND,Carson,58520.0,Carson City of,293,Haloacetic acids (HAA5)†,13.7,0.1,60,ppb,136.99999999999997
ND,Carson,58520.0,Carson City of,293,Total trihalomethanes (TTHMs)†,8.59,0.15,80,ppb,57.266666666666666
ND,Carson,58520.0,Carson City of,293,Trichloroacetic acid,1.22,0.1,0,ppb,12.2
ND,Carson,58520.0,Carson City of,293,Barium*,12.6,700.0,2000,ppb,0.018
ND,Carson,58520.0,Carson City of,293,Bromate*,0.2,0.1,10,ppb,2.0
ND,Carson,58520.0,Carson City of,293,Dibromochloromethane*,0.055,0.1,0,ppb,0.5499999999999999
ND,Carson,58520.0,Carson City of,293,Monochloroacetic acid,0.472,53.0,0,ppb,0.008905660377358491
ND,Carson,58520.0,Carson City of,293,Nitrate and nitrite*,0.0812,0.14,10,ppm,0.58
ND,Carson,58520.0,Carson City of,293,Pentachlorophenol*,0.02,0.3,1,ppb,0.06666666666666667
ND,Mandan,58520.0,City of Mandan,21769,Bromodichloromethane,10.1,0.06,0,ppb,168.33333333333334
ND,Mandan,58520.0,City of Mandan,21769,Chloroform,27.5,0.4,0,ppb,68.75
ND,Mandan,58520.0,City of Mandan,21769,Chromium (hexavalent),0.245,0.02,0,ppb,12.25
ND,Mandan,58520.0,City of Mandan,21769,Dibromoacetic acid,0.966,0.04,0,ppb,24.15
ND,Mandan,58520.0,City of Mandan,21769,Dibromochloromethane,3.48,0.1,0,ppb,34.8
ND,Mandan,58520.0,City of Mandan,21769,Dichloroacetic acid,10.4,0.2,0,ppb,52.0
ND,Mandan,58520.0,City of Mandan,21769,Haloacetic acids (HAA5)†,14.6,0.1,60,ppb,146.0
ND,Mandan,58520.0,City of Mandan,21769,Haloacetic acids (HAA9)†,21.8,0.06,0,ppb,363.33333333333337
ND,Mandan,58520.0,City of Mandan,21769,Total trihalomethanes (TTHMs)†,41.1,0.15,80,ppb,274.0
ND,Mandan,58520.0,City of Mandan,21769,Trichloroacetic acid,3.04,0.1,0,ppb,30.4
ND,Mandan,58520.0,City of Mandan,21769,Barium,11.1,700.0,2000,ppb,0.015857142857142858
ND,Mandan,58520.0,City of Mandan,21769,Manganese,0.3,100.0,0,ppb,0.003
ND,Mandan,58520.0,City of Mandan,21769,Molybdenum,2.63,40.0,0,ppb,0.06575
ND,Mandan,58520.0,City of Mandan,21769,Monochloroacetic acid,0.132,53.0,0,ppb,0.002490566037735849
ND,Mandan,58520.0,City of Mandan,21769,Nitrate and nitrite,0.0685,0.14,10,ppm,0.48928571428571427
ND,Mandan,58520.0,City of Mandan,21769,Radium combined (-226 &amp; -228),0.07,0.05,5,pCi/L,1.4000000000000001
ND,Mandan,58520.0,City of Mandan,21769,Strontium,0.302,1500.0,0,ppb,0.00020133333333333334
ND,Mandan,58520.0,City of Mandan,21769,Uranium,0.85,0.43,20,pCi/L,1.9767441860465116
ND,Mandan,58520.0,City of Mandan,21769,Vanadium,0.84,21.0,0,ppb,0.04
ND,Elgin,58520.0,Elgin City of,642,Bromodichloromethane,2.5,0.06,0,ppb,41.66666666666667
ND,Elgin,58520.0,Elgin City of,642,Chloroform,12.0,0.4,0,ppb,30.0
ND,Elgin,58520.0,Elgin City of,642,Dibromoacetic acid,0.578,0.04,0,ppb,14.45
ND,Elgin,58520.0,Elgin City of,642,Dibromochloromethane,1.58,0.1,0,ppb,15.8
ND,Elgin,58520.0,Elgin City of,642,Dichloroacetic acid,2.1,0.2,0,ppb,10.5
ND,Elgin,58520.0,Elgin City of,642,Haloacetic acids (HAA5)†,4.53,0.1,60,ppb,45.3
ND,Elgin,58520.0,Elgin City of,642,Nitrate,1.93,0.14,10,ppm,13.785714285714285
ND,Elgin,58520.0,Elgin City of,642,Radium combined (-226 &amp; -228),1.7,0.05,5,pCi/L,34.0
ND,Elgin,58520.0,Elgin City of,642,Total trihalomethanes (TTHMs)†,16.7,0.15,80,ppb,111.33333333333333
ND,Elgin,58520.0,Elgin City of,642,Trichloroacetic acid,1.55,0.1,0,ppb,15.5
ND,Elgin,58520.0,Elgin City of,642,Barium,160.0,700.0,2000,ppb,0.22857142857142856
ND,Elgin,58520.0,Elgin City of,642,Bromoform,0.895,0.5,0,ppb,1.79
ND,Elgin,58520.0,Elgin City of,642,Manganese,1.35,100.0,0,ppb,0.013500000000000002
ND,Elgin,58520.0,Elgin City of,642,Monobromoacetic acid,0.295,25.0,0,ppb,0.0118
ND,Elgin,58520.0,Elgin City of,642,Selenium,2.3,30.0,50,ppb,0.07666666666666666
ND,Flasher,58520.0,Flasher City of,232,Bromodichloromethane,9.9,0.06,0,ppb,165.0
ND,Flasher,58520.0,Flasher City of,232,Chloroform,30.9,0.4,0,ppb,77.24999999999999
ND,Flasher,58520.0,Flasher City of,232,Dibromoacetic acid,1.53,0.04,0,ppb,38.25
ND,Flasher,58520.0,Flasher City of,232,Dibromochloromethane,3.32,0.1,0,ppb,33.199999999999996
ND,Flasher,58520.0,Flasher City of,232,Dichloroacetic acid,14.1,0.2,0,ppb,70.5
ND,Flasher,58520.0,Flasher City of,232,Haloacetic acids (HAA5)†,18.6,0.1,60,ppb,186.0
ND,Flasher,58520.0,Flasher City of,232,Total trihalomethanes (TTHMs)†,44.1,0.15,80,ppb,294.0
ND,Flasher,58520.0,Flasher City of,232,Trichloroacetic acid,2.56,0.1,0,ppb,25.599999999999998
ND,Flasher,58520.0,Flasher City of,232,Monochloroacetic acid,0.41,53.0,0,ppb,0.007735849056603773
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Bromodichloromethane,1.42,0.06,0,ppb,23.666666666666668
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Chloroform,7.5,0.4,0,ppb,18.75
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Dichloroacetic acid,11.6,0.2,0,ppb,57.99999999999999
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Haloacetic acids (HAA5)†,12.9,0.1,60,ppb,129.0
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Total trihalomethanes (TTHMs)†,8.92,0.15,80,ppb,59.46666666666667
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Trichloroacetic acid,1.05,0.1,0,ppb,10.5
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Barium*,12.6,700.0,2000,ppb,0.018
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Bromate*,0.2,0.1,10,ppb,2.0
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Dibromochloromethane*,0.055,0.1,0,ppb,0.5499999999999999
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Monochloroacetic acid,0.318,53.0,0,ppb,0.006
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Nitrate and nitrite*,0.0812,0.14,10,ppm,0.58
ND,Glen Ullin,58520.0,Glen Ullin City of,807,Pentachlorophenol*,0.02,0.3,1,ppb,0.06666666666666667
ND,Hebron,58520.0,Hebron City of,747,Bromodichloromethane,1.43,0.06,0,ppb,23.833333333333332
ND,Hebron,58520.0,Hebron City of,747,Chloroform,7.68,0.4,0,ppb,19.2
ND,Hebron,58520.0,Hebron City of,747,Dichloroacetic acid,11.9,0.2,0,ppb,59.5
ND,Hebron,58520.0,Hebron City of,747,Haloacetic acids (HAA5)†,13.4,0.1,60,ppb,134.0
ND,Hebron,58520.0,Hebron City of,747,Total trihalomethanes (TTHMs)†,9.11,0.15,80,ppb,60.733333333333334
ND,Hebron,58520.0,Hebron City of,747,Trichloroacetic acid,0.951,0.1,0,ppb,9.51
ND,Hebron,58520.0,Hebron City of,747,Barium*,12.6,700.0,2000,ppb,0.018
ND,Hebron,58520.0,Hebron City of,747,Bromate*,0.2,0.1,10,ppb,2.0
ND,Hebron,58520.0,Hebron City of,747,Dibromochloromethane*,0.055,0.1,0,ppb,0.5499999999999999
ND,Hebron,58520.0,Hebron City of,747,Monochloroacetic acid,0.56,53.0,0,ppb,0.010566037735849057
ND,Hebron,58520.0,Hebron City of,747,Nitrate and nitrite*,0.0812,0.14,10,ppm,0.58
ND,Hebron,58520.0,Hebron City of,747,Pentachlorophenol*,0.02,0.3,1,ppb,0.06666666666666667
ND,Mandan,58520.0,Missouri West Water System,4303,Bromodichloromethane,9.72,0.06,0,ppb,162.00000000000003
ND,Mandan,58520.0,Missouri West Water System,4303,Chloroform,26.6,0.4,0,ppb,66.5
ND,Mandan,58520.0,Missouri West Water System,4303,Dibromoacetic acid,0.989,0.04,0,ppb,24.724999999999998
ND,Mandan,58520.0,Missouri West Water System,4303,Dibromochloromethane,3.39,0.1,0,ppb,33.9
ND,Mandan,58520.0,Missouri West Water System,4303,Dichloroacetic acid,11.5,0.2,0,ppb,57.5
ND,Mandan,58520.0,Missouri West Water System,4303,Haloacetic acids (HAA5)†,15.6,0.1,60,ppb,156.0
ND,Mandan,58520.0,Missouri West Water System,4303,Total trihalomethanes (TTHMs)†,39.7,0.15,80,ppb,264.6666666666667
ND,Mandan,58520.0,Missouri West Water System,4303,Trichloroacetic acid,2.91,0.1,0,ppb,29.1
ND,Mandan,58520.0,Missouri West Water System,4303,Monochloroacetic acid,0.2,53.0,0,ppb,0.0037735849056603774
ND,New Salem,58520.0,New Salem City of,946,Bromodichloromethane,3.55,0.06,0,ppb,59.166666666666664
ND,New Salem,58520.0,New Salem City of,946,Chloroform,12.1,0.4,0,ppb,30.249999999999996
ND,New Salem,58520.0,New Salem City of,946,Dibromoacetic acid,0.0963,0.04,0,ppb,2.4074999999999998
ND,New Salem,58520.0,New Salem City of,946,Dibromochloromethane,0.884,0.1,0,ppb,8.84
ND,New Salem,58520.0,New Salem City of,946,Dichloroacetic acid,8.08,0.2,0,ppb,40.4
ND,New Salem,58520.0,New Salem City of,946,Haloacetic acids (HAA5)†,10.2,0.1,60,ppb,101.99999999999999
ND,New Salem,58520.0,New Salem City of,946,Total trihalomethanes (TTHMs)†,16.5,0.15,80,ppb,110.0
ND,New Salem,58520.0,New Salem City of,946,Trichloroacetic acid,1.99,0.1,0,ppb,19.9
ND,New Salem,58520.0,New Salem City of,946,Monochloroacetic acid,0.0842,53.0,0,ppb,0.001588679245283019
ND,Mandan,58520.0,Riverview Heights,200,Bromodichloromethane,8.39,0.06,0,ppb,139.83333333333334
ND,Mandan,58520.0,Riverview Heights,200,Chloroform,29.5,0.4,0,ppb,73.75
ND,Mandan,58520.0,Riverview Heights,200,Dibromoacetic acid,1.32,0.04,0,ppb,33.0
ND,Mandan,58520.0,Riverview Heights,200,Dibromochloromethane,3.07,0.1,0,ppb,30.699999999999996
ND,Mandan,58520.0,Riverview Heights,200,Dichloroacetic acid,13.3,0.2,0,ppb,66.5
ND,Mandan,58520.0,Riverview Heights,200,Haloacetic acids (HAA5)†,17.4,0.1,60,ppb,173.99999999999997
ND,Mandan,58520.0,Riverview Heights,200,Total trihalomethanes (TTHMs)†,40.9,0.15,80,ppb,272.6666666666667
ND,Mandan,58520.0,Riverview Heights,200,Trichloroacetic acid,2.4,0.1,0,ppb,23.999999999999996
ND,Mandan,58520.0,Riverview Heights,200,Monochloroacetic acid,0.34,53.0,0,ppb,0.006415094339622642
ND,Dickinson,58520.0,Southwest Wa-crown Butte(missouri West),34,Bromodichloromethane,9.71,0.06,0,ppb,161.83333333333334
ND,Dickinson,58520.0,Southwest Wa-crown Butte(missouri West),34,Chloroform,26.5,0.4,0,ppb,66.25
ND,Dickinson,58520.0,Southwest Wa-crown Butte(missouri West),34,Dibromoacetic acid,1.27,0.04,0,ppb,31.75
ND,Dickinson,58520.0,Southwest Wa-crown Butte(missouri West),34,Dibromochloromethane,3.44,0.1,0,ppb,34.4
ND,Dickinson,58520.0,Southwest Wa-crown Butte(missouri West),34,Dichloroacetic acid,12.3,0.2,0,ppb,61.5
ND,Dickinson,58520.0,Southwest Wa-crown Butte(missouri West),34,Haloacetic acids (HAA5)†,16.8,0.1,60,ppb,168.0
ND,Dickinson,58520.0,Southwest Wa-crown Butte(missouri West),34,Total trihalomethanes (TTHMs)†,39.6,0.15,80,ppb,264.0
ND,Dickinson,58520.0,Southwest Wa-crown Butte(missouri West),34,Trichloroacetic acid,2.98,0.1,0,ppb,29.799999999999997
ND,Dickinson,58520.0,Southwest Wa-crown Butte(missouri West),34,Monochloroacetic acid,0.285,53.0,0,ppb,0.005377358490566037
ND,Beulah,58523.0,Beulah City of,3304,Arsenic,1.7,0.004,10,ppb,425.0
ND,Beulah,58523.0,Beulah City of,3304,Bromodichloromethane,0.386,0.06,0,ppb,6.433333333333334
ND,Beulah,58523.0,Beulah City of,3304,Chloroform,3.25,0.4,0,ppb,8.125
ND,Beulah,58523.0,Beulah City of,3304,Chromium (hexavalent),0.238,0.02,0,ppb,11.899999999999999
ND,Beulah,58523.0,Beulah City of,3304,Dichloroacetic acid,2.38,0.2,0,ppb,11.899999999999999
ND,Beulah,58523.0,Beulah City of,3304,Haloacetic acids (HAA5)†,2.65,0.1,60,ppb,26.499999999999996
ND,Beulah,58523.0,Beulah City of,3304,Total trihalomethanes (TTHMs)†,3.71,0.15,80,ppb,24.733333333333334
ND,Beulah,58523.0,Beulah City of,3304,Trichloroacetic acid,0.263,0.1,0,ppb,2.63
ND,Beulah,58523.0,Beulah City of,3304,Barium,12.2,700.0,2000,ppb,0.01742857142857143
ND,Beulah,58523.0,Beulah City of,3304,Dibromochloromethane,0.0814,0.1,0,ppb,0.814
ND,Beulah,58523.0,Beulah City of,3304,Manganese,3.7,100.0,0,ppb,0.037000000000000005
ND,Beulah,58523.0,Beulah City of,3304,Molybdenum,3.67,40.0,0,ppb,0.09175
ND,Beulah,58523.0,Beulah City of,3304,Nitrate and nitrite,0.0417,0.14,10,ppm,0.2978571428571428
ND,Beulah,58523.0,Beulah City of,3304,Pentachlorophenol,0.015,0.3,1,ppb,0.05
ND,Beulah,58523.0,Beulah City of,3304,Strontium,0.199,1500.0,0,ppb,0.00013266666666666667
ND,Beulah,58523.0,Beulah City of,3304,Vanadium,0.826,21.0,0,ppb,0.03933333333333333
ND,Center,58523.0,Center City Of,588,Arsenic*,0.654,0.004,10,ppb,163.5
ND,Center,58523.0,Center City Of,588,Bromodichloromethane,1.85,0.06,0,ppb,30.833333333333336
ND,Center,58523.0,Center City Of,588,Chloroform,9.3,0.4,0,ppb,23.25
ND,Center,58523.0,Center City Of,588,Dichloroacetic acid,8.01,0.2,0,ppb,40.05
ND,Center,58523.0,Center City Of,588,Haloacetic acids (HAA5)†,10.2,0.1,60,ppb,101.99999999999999
ND,Center,58523.0,Center City Of,588,Radium combined (-226 &amp; -228)*,0.72,0.05,5,pCi/L,14.399999999999999
ND,Center,58523.0,Center City Of,588,Total trihalomethanes (TTHMs)†,11.2,0.15,80,ppb,74.66666666666667
ND,Center,58523.0,Center City Of,588,Trichloroacetic acid,1.65,0.1,0,ppb,16.499999999999996
ND,Center,58523.0,Center City Of,588,Uranium*,1.06,0.43,20,pCi/L,2.465116279069768
ND,Center,58523.0,Center City Of,588,Barium*,20.6,700.0,2000,ppb,0.02942857142857143
ND,Center,58523.0,Center City Of,588,Dibromochloromethane*,0.0619,0.1,0,ppb,0.6189999999999999
ND,Center,58523.0,Center City Of,588,Monobromoacetic acid,0.187,25.0,0,ppb,0.00748
ND,Center,58523.0,Center City Of,588,Monochloroacetic acid,0.37,53.0,0,ppb,0.006981132075471698
ND,Center,58523.0,Center City Of,588,Nitrate and nitrite*,0.0307,0.14,10,ppm,0.21928571428571428
ND,Center,58523.0,Center City Of,588,Pentachlorophenol*,0.01,0.3,1,ppb,0.03333333333333333
ND,Golden Valley,58523.0,Golden Valley City of,182,Arsenic*,0.654,0.004,10,ppb,163.5
ND,Golden Valley,58523.0,Golden Valley City of,182,Bromodichloromethane,0.883,0.06,0,ppb,14.716666666666667
ND,Golden Valley,58523.0,Golden Valley City of,182,Chloroform,5.53,0.4,0,ppb,13.825
ND,Golden Valley,58523.0,Golden Valley City of,182,Dichloroacetic acid,6.69,0.2,0,ppb,33.45
ND,Golden Valley,58523.0,Golden Valley City of,182,Haloacetic acids (HAA5)†,6.69,0.1,60,ppb,66.9
ND,Golden Valley,58523.0,Golden Valley City of,182,Radium combined (-226 &amp; -228)*,0.72,0.05,5,pCi/L,14.399999999999999
ND,Golden Valley,58523.0,Golden Valley City of,182,Total trihalomethanes (TTHMs)†,6.41,0.15,80,ppb,42.733333333333334
ND,Golden Valley,58523.0,Golden Valley City of,182,Trichloroacetic acid*,1.21,0.1,0,ppb,12.1
ND,Golden Valley,58523.0,Golden Valley City of,182,Uranium*,1.06,0.43,20,pCi/L,2.465116279069768
ND,Golden Valley,58523.0,Golden Valley City of,182,Barium*,20.6,700.0,2000,ppb,0.02942857142857143
ND,Golden Valley,58523.0,Golden Valley City of,182,Dibromochloromethane*,0.0619,0.1,0,ppb,0.6189999999999999
ND,Golden Valley,58523.0,Golden Valley City of,182,Monochloroacetic acid*,0.208,53.0,0,ppb,0.0039245283018867925
ND,Golden Valley,58523.0,Golden Valley City of,182,Nitrate and nitrite*,0.0307,0.14,10,ppm,0.21928571428571428
ND,Golden Valley,58523.0,Golden Valley City of,182,Pentachlorophenol*,0.01,0.3,1,ppb,0.03333333333333333
ND,Pick City,58523.0,Pick City City of,123,Arsenic*,0.755,0.004,10,ppb,188.75
ND,Pick City,58523.0,Pick City City of,123,Bromodichloromethane,11.4,0.06,0,ppb,190.0
ND,Pick City,58523.0,Pick City City of,123,Chloroform,38.5,0.4,0,ppb,96.25
ND,Pick City,58523.0,Pick City City of,123,Dibromoacetic acid,0.168,0.04,0,ppb,4.2
ND,Pick City,58523.0,Pick City City of,123,Dibromochloromethane,2.07,0.1,0,ppb,20.699999999999996
ND,Pick City,58523.0,Pick City City of,123,Dichloroacetic acid,18.3,0.2,0,ppb,91.5
ND,Pick City,58523.0,Pick City City of,123,Haloacetic acids (HAA5)†,31.7,0.1,60,ppb,317.0
ND,Pick City,58523.0,Pick City City of,123,Radium combined (-226 &amp; -228)*,1.61,0.05,5,pCi/L,32.2
ND,Pick City,58523.0,Pick City City of,123,Total trihalomethanes (TTHMs)†,51.9,0.15,80,ppb,346.0
ND,Pick City,58523.0,Pick City City of,123,Trichloroacetic acid,12.5,0.1,0,ppb,125.0
ND,Pick City,58523.0,Pick City City of,123,Uranium*,1.06,0.43,20,pCi/L,2.465116279069768
ND,Pick City,58523.0,Pick City City of,123,Barium*,49.0,700.0,2000,ppb,0.07
ND,Pick City,58523.0,Pick City City of,123,Monochloroacetic acid,0.678,53.0,0,ppb,0.012792452830188681
ND,Pick City,58523.0,Pick City City of,123,Nitrate and nitrite*,0.0573,0.14,10,ppm,0.4092857142857142
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Arsenic,0.654,0.004,10,ppb,163.5
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Bromodichloromethane,1.64,0.06,0,ppb,27.333333333333332
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Chloroform,9.27,0.4,0,ppb,23.174999999999997
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Dichloroacetic acid,8.27,0.2,0,ppb,41.349999999999994
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Haloacetic acids (HAA5)†,9.69,0.1,60,ppb,96.89999999999999
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Radium combined (-226 &amp; -228),0.72,0.05,5,pCi/L,14.399999999999999
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Total trihalomethanes (TTHMs)†,11.0,0.15,80,ppb,73.33333333333334
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Trichloroacetic acid,1.21,0.1,0,ppb,12.1
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Uranium,1.06,0.43,20,pCi/L,2.465116279069768
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Barium,20.6,700.0,2000,ppb,0.02942857142857143
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Dibromochloromethane,0.0619,0.1,0,ppb,0.6189999999999999
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Monochloroacetic acid,0.208,53.0,0,ppb,0.0039245283018867925
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Nitrate and nitrite,0.0307,0.14,10,ppm,0.21928571428571428
ND,Dickinson,58523.0,Omnd Water Treatment Plant,4168,Pentachlorophenol,0.01,0.3,1,ppb,0.03333333333333333
ND,Zap,58523.0,Zap City of,237,Arsenic*,0.654,0.004,10,ppb,163.5
ND,Zap,58523.0,Zap City of,237,Bromodichloromethane,1.48,0.06,0,ppb,24.666666666666668
ND,Zap,58523.0,Zap City of,237,Chloroform,7.6,0.4,0,ppb,18.999999999999996
ND,Zap,58523.0,Zap City of,237,Dichloroacetic acid,8.13,0.2,0,ppb,40.65
ND,Zap,58523.0,Zap City of,237,Haloacetic acids (HAA5)†,13.5,0.1,60,ppb,135.0
ND,Zap,58523.0,Zap City of,237,Radium combined (-226 &amp; -228)*,0.72,0.05,5,pCi/L,14.399999999999999
ND,Zap,58523.0,Zap City of,237,Total trihalomethanes (TTHMs)†,9.14,0.15,80,ppb,60.93333333333334
ND,Zap,58523.0,Zap City of,237,Trichloroacetic acid,4.82,0.1,0,ppb,48.2
ND,Zap,58523.0,Zap City of,237,Uranium*,1.06,0.43,20,pCi/L,2.465116279069768
ND,Zap,58523.0,Zap City of,237,Barium*,20.6,700.0,2000,ppb,0.02942857142857143
ND,Zap,58523.0,Zap City of,237,Dibromochloromethane,0.0556,0.1,0,ppb,0.5559999999999999
ND,Zap,58523.0,Zap City of,237,Monochloroacetic acid,0.57,53.0,0,ppb,0.010754716981132074
ND,Zap,58523.0,Zap City of,237,Nitrate and nitrite*,0.0307,0.14,10,ppm,0.21928571428571428
ND,Zap,58523.0,Zap City of,237,Pentachlorophenol*,0.01,0.3,1,ppb,0.03333333333333333
ND,Solen,58528.0,Solen City of,83,Bromodichloromethane,7.89,0.06,0,ppb,131.5
ND,Solen,58528.0,Solen City of,83,Chloroform,24.1,0.4,0,ppb,60.25
ND,Solen,58528.0,Solen City of,83,Dibromoacetic acid,0.257,0.04,0,ppb,6.425
ND,Solen,58528.0,Solen City of,83,Dibromochloromethane,2.37,0.1,0,ppb,23.7
ND,Solen,58528.0,Solen City of,83,Dichloroacetic acid,12.3,0.2,0,ppb,61.5
ND,Solen,58528.0,Solen City of,83,Haloacetic acids (HAA5)†,15.1,0.1,60,ppb,151.0
ND,Solen,58528.0,Solen City of,83,Total trihalomethanes (TTHMs)†,34.4,0.15,80,ppb,229.33333333333334
ND,Solen,58528.0,Solen City of,83,Trichloroacetic acid,2.52,0.1,0,ppb,25.2
ND,Washburn,58531.0,Coleharbor City of,79,Arsenic*,1.26,0.004,10,ppb,315.0
ND,Washburn,58531.0,Coleharbor City of,79,Bromodichloromethane,5.32,0.06,0,ppb,88.66666666666667
ND,Washburn,58531.0,Coleharbor City of,79,Chloroform,5.87,0.4,0,ppb,14.674999999999999
ND,Washburn,58531.0,Coleharbor City of,79,Dibromoacetic acid,0.775,0.04,0,ppb,19.375
ND,Washburn,58531.0,Coleharbor City of,79,Dibromochloromethane,3.46,0.1,0,ppb,34.599999999999994
ND,Washburn,58531.0,Coleharbor City of,79,Dichloroacetic acid,3.04,0.2,0,ppb,15.2
ND,Washburn,58531.0,Coleharbor City of,79,Haloacetic acids (HAA5)†,6.11,0.1,60,ppb,61.1
ND,Washburn,58531.0,Coleharbor City of,79,Nitrate*,2.62,0.14,10,ppm,18.71428571428571
ND,Washburn,58531.0,Coleharbor City of,79,Nitrate and nitrite*,0.906,0.14,10,ppm,6.471428571428571
ND,Washburn,58531.0,Coleharbor City of,79,Radium combined (-226 &amp; -228)*,0.27,0.05,5,pCi/L,5.4
ND,Washburn,58531.0,Coleharbor City of,79,Total trihalomethanes (TTHMs)†,14.6,0.15,80,ppb,97.33333333333333
ND,Washburn,58531.0,Coleharbor City of,79,Trichloroacetic acid,2.3,0.1,0,ppb,22.999999999999996
ND,Washburn,58531.0,Coleharbor City of,79,Uranium*,4.19,0.43,20,pCi/L,9.74418604651163
ND,Washburn,58531.0,Coleharbor City of,79,Barium*,186.0,700.0,2000,ppb,0.26571428571428574
ND,Washburn,58531.0,Coleharbor City of,79,Bromoform*,0.161,0.5,0,ppb,0.322
ND,Garrison,58531.0,Garrison Rural Water District,1805,Bromodichloromethane,13.4,0.06,0,ppb,223.33333333333334
ND,Garrison,58531.0,Garrison Rural Water District,1805,Chloroform,39.9,0.4,0,ppb,99.74999999999999
ND,Garrison,58531.0,Garrison Rural Water District,1805,Dibromoacetic acid,0.821,0.04,0,ppb,20.525
ND,Garrison,58531.0,Garrison Rural Water District,1805,Dibromochloromethane,3.95,0.1,0,ppb,39.5
ND,Garrison,58531.0,Garrison Rural Water District,1805,Dichloroacetic acid,15.2,0.2,0,ppb,75.99999999999999
ND,Garrison,58531.0,Garrison Rural Water District,1805,Haloacetic acids (HAA5)†,23.8,0.1,60,ppb,238.0
ND,Garrison,58531.0,Garrison Rural Water District,1805,Radium combined (-226 &amp; -228)*,1.0,0.05,5,pCi/L,20.0
ND,Garrison,58531.0,Garrison Rural Water District,1805,Total trihalomethanes (TTHMs)†,57.2,0.15,80,ppb,381.33333333333337
ND,Garrison,58531.0,Garrison Rural Water District,1805,Trichloroacetic acid,6.84,0.1,0,ppb,68.39999999999999
ND,Garrison,58531.0,Garrison Rural Water District,1805,Barium*,9.61,700.0,2000,ppb,0.013728571428571429
ND,Garrison,58531.0,Garrison Rural Water District,1805,Bromoform,0.0213,0.5,0,ppb,0.0426
ND,Garrison,58531.0,Garrison Rural Water District,1805,Monochloroacetic acid,0.87,53.0,0,ppb,0.01641509433962264
ND,Garrison,58531.0,Garrison Rural Water District,1805,Nitrate and nitrite*,0.0492,0.14,10,ppm,0.3514285714285714
ND,Garrison,58531.0,Garrison City of,1453,Bromodichloromethane,13.2,0.06,0,ppb,220.0
ND,Garrison,58531.0,Garrison City of,1453,Chloroform,36.8,0.4,0,ppb,91.99999999999999
ND,Garrison,58531.0,Garrison City of,1453,Dibromoacetic acid,0.64,0.04,0,ppb,16.0
ND,Garrison,58531.0,Garrison City of,1453,Dibromochloromethane,3.94,0.1,0,ppb,39.4
ND,Garrison,58531.0,Garrison City of,1453,Dichloroacetic acid,12.1,0.2,0,ppb,60.49999999999999
ND,Garrison,58531.0,Garrison City of,1453,Haloacetic acids (HAA5)†,19.6,0.1,60,ppb,196.0
ND,Garrison,58531.0,Garrison City of,1453,Radium combined (-226 &amp; -228),1.0,0.05,5,pCi/L,20.0
